Date,Pitcher,O/U K,Mean Release MPH,Mean Release X,Mean Release Y,Mean Release Z,K/9,K/BB,WHIP,ERA,GB/FB,Opp. Team,Opp. Win %,Opp BA,Opp OBP,Opp OPS+,Opp K,Opp BB,Over/Under?,Actual
2023-06-27,Framber Valdez,5.5,89.35841969,0.6703432642,54.61601684,6.20126943,9.5,4.95,1,2.27,0.58,STL,0.416,0.2501901141,0.3237190363,103.6620292,640,264,1,6
2023-06-27,Tyler Wells,5.5,87.42107209,-1.264325323,54.1863093,6.921324707,9.1,4.63,0.889,3.22,0.34,CIN,0.519,0.2562663674,0.3341021417,96.88731466,701,287,1,7
2023-06-27,Bryan Woo,4.5,92.76923077,-1.477852564,53.69057692,4.909583333,12.7,5,1.189,5.09,0.41,WSN,,,,,,,1,7
2023-06-27,Paul Blackburn,4.5,86.58052209,-2.133895582,54.09869478,5.921044177,10.5,4.29,1.481,4.21,0.4,NYY,0.551,0.2283372365,0.2958392102,,,,1,5
2023-06-27,Jhony Brito,4.5,90.66971831,-1.321267606,54.26342052,6.135905433,6.5,1.74,1.37,4.89,0.48,OAK,0.25,0.2197428139,0.2987967914,88.07520053,744,267,0,2
2023-06-27,Rich Hill,4.5,79.06276332,1.612582043,54.34414861,5.663424149,8.2,2.45,1.374,4.34,0.35,SD,0.474,0.2321219226,0.3205432937,101.5398981,677,325,0,4
2023-06-27,Jake Irvin,4.5,89.01038186,-2.082538737,53.62619785,5.884958284,7.1,1.43,1.524,4.71,0.41,SEA,0.494,0.2302325581,0.3085399449,98.19387052,751,260,0,4
2023-06-27,Jordan Montgomery,4.5,88.37007673,1.790102302,53.92946931,6.644744246,8.3,3.59,1.289,3.69,0.45,HOU,0.538,0.2458143075,0.3142662581,97.70854614,620,246,1,6
2023-06-27,Jameson Taillon,4.5,89.00705623,-1.282767365,53.84683572,6.050882029,7.5,2.37,1.547,6.71,0.31,PHI,0.519,0.2569154983,0.3219645293,102.8523192,705,242,1,8
2023-06-27,Garrett Whitlock,4.5,87.47975035,-1.520166205,52.96702216,5.705927978,7.6,5.57,1.217,4.5,0.42,MIA,0.57,0.2605105105,0.3189684425,96.55785545,637,220,1,7
2023-06-27,Gavin Williams,4.5,89.725,-2.68,53.08571429,5.92547619,6.4,1.33,1.235,6.35,0.25,KC,0.282,0.2340996169,0.2971567268,86.86165049,706,210,1,6
2023-06-27,Matt Manning,3.5,87.14567164,-1.532597015,53.47098507,5.610656716,5.4,2.33,1.286,4.63,0.32,TEX,0.603,0.2713659606,0.3396411093,117.5458401,687,270,1,4
2023-06-27,Connor Seabold,3.5,88.52153709,-2.525022341,54.45115282,5.598168007,6.8,2.26,1.482,5.88,0.36,LAD,0.558,0.2384259259,0.3245967742,105.7536962,689,316,0,3
2023-06-27,Brady Singer,3.5,88.79868147,-1.564600972,53.51539903,5.271679389,7.9,2.31,1.565,6.34,0.46,CLE,0.481,0.2467382962,0.3103806228,91.97543253,552,231,0,3
2023-06-27,Julio Teheran,3.5,86.24547206,-2.855606936,54.02608863,4.927032755,5.9,2.88,0.877,1.53,0.43,NYM,0.449,0.2391808346,0.3169398907,98.10894809,615,261,0,2
2023-07-03,Joe Ryan,6.5,88.41986553,-2.58141198,54.04453545,5.059040342,9.8,7,0.972,3.44,0.35,KC,0.298,0.2332382311,0.2967492758,84.97940135,758,225,1,9
2023-07-03,Braxton Garrett,5.5,85.7616609,2.743522491,54.02503114,6.014726644,10.1,6.13,1.127,3.53,0.48,STL,0.422,0.2516814159,0.3251340271,104.2011984,683,284,1,6
2023-07-03,Logan Webb,5.5,88.81177843,-1.236309038,53.56104956,5.034618076,8.6,5.05,1.124,3.43,0.62,SEA,0.488,0.231356857,0.3106451613,98.42612903,798,281,1,11
2023-07-03,Tyler Wells,5.5,87.43269454,-1.264070848,54.18670151,6.921463415,9.2,4.75,0.885,3.21,0.33,NYY,0.548,0.2309360318,0.2999675008,,,,0,4
2023-07-03,Bryan Woo,5.5,92.731,-1.492175,53.64665,4.90045,12.7,5.33,1.235,4.37,0.36,SF,0.548,0.2492146597,0.3249767874,101.1259672,814,293,1,7
2023-07-03,Jake Irvin,4.5,89.01836735,-2.071330472,53.62919528,5.883787554,7,1.48,1.49,4.72,0.41,CIN,0.536,0.2556997545,0.3335394127,96.9202473,748,305,0,3
2023-07-03,Cristian Javier,4.5,86.88753165,-1.853683544,54.50327848,5.737221519,8.1,3.12,1.172,3.72,0.27,TEX,0.595,0.2739911835,0.3421132304,119.3421132,736,292,0,4
2023-07-03,Miles Mikolas,4.5,87.54395018,-1.966826809,54.07748517,6.567099644,6.3,3.18,1.379,4.44,0.38,MIA,0.565,0.2600834492,0.3175803403,95.91587902,693,233,0,2
2023-07-03,Drew Smyly,4.5,84.72375,1.963763889,54.81555556,6.432590278,7.4,2.63,1.286,3.96,0.35,MIL,0.536,0.2276511039,0.3062077839,87.30395626,789,289,1,5
2023-07-03,Julio Teheran,4.5,86.12821782,-2.822920792,54.02509901,4.934620462,5.5,3.13,0.927,2.85,0.42,CHC,0.463,0.2476500362,0.3253588517,96.35980861,749,298,1,7
2023-07-03,Gavin Williams,4.5,89.58465909,-2.670511364,53.16715909,5.935965909,7.1,2.5,0.711,2.84,0.32,ATL,0.675,0.2720872932,0.34110971,,,,0,2
2023-07-03,Jaime Barria,3.5,87.89343434,-1.971969697,54.24311869,6.423674242,7.3,2.5,1.176,2.92,0.4,SD,0.452,0.2327679538,0.3191957273,101.5717876,725,343,1,5
2023-07-03,Bryce Elder,3.5,86.47234803,-1.078158522,54.52457092,6.577586412,7.4,2.82,1.125,2.44,0.56,CLE,0.494,0.2484076433,0.3119412516,92.33748404,600,250,0,1
2023-07-03,Luke Weaver,3.5,88.8664076,-1.052823834,54.72360967,5.769974093,7.7,2.75,1.608,6.96,0.36,WSN,,,,,,,0,2
2023-07-17,Logan Gilbert,7.5,89.7665,-1.218394753,53.09644597,6.244478451,8.8,5.58,0.979,3.66,0.43,MIN,0.511,0.2331113225,0.3103643039,96.65405253,949,313,0,5
2023-07-17,Griffin Canning,5.5,90.11938611,-1.157504039,54.5507916,5.87825525,8.6,3.23,1.203,4.62,0.47,NYY,0.532,0.2314904623,0.3009003776,,,,1,12
2023-07-17,MacKenzie Gore,5.5,91.35632563,1.570621562,53.46189219,6.022227723,10.8,2.77,1.461,4.42,0.41,CHC,0.467,0.2470247668,0.3249148695,95.9792849,848,334,1,6
2023-07-17,Sonny Gray,5.5,87.32469845,-0.9919643883,54.01337737,5.510677771,9.1,2.59,1.274,2.89,0.5,SEA,0.5,0.2306943543,0.3108108108,96.61615871,901,315,0,5
2023-07-17,Shane McClanahan,5.5,90.60448878,0.898915212,53.52352244,6.113684539,9.5,2.66,1.167,2.53,0.44,TEX,0.585,0.2752655539,0.3422836995,118.6400868,798,324,1,6
2023-07-17,Grayson Rodriguez,4.5,89.49979275,-2.249367876,53.39708808,5.880580311,11.1,2.67,1.743,7.35,0.37,LAD,0.576,0.242843358,0.3300753979,108.0991343,813,382,0,4
2023-07-17,Luis Severino,4.5,91.63247863,-1.740075973,54.23163343,6.047787274,7.8,1.95,1.805,7.38,0.4,LAA,0.489,0.2575710272,0.3309332595,109.9232899,844,321,0,3
2023-07-17,Logan Webb,5.5,88.76381648,-1.245771637,53.51460375,5.037455683,9.1,5.52,1.111,3.14,0.61,CIN,0.532,0.2527472527,0.3320441989,96.53563536,849,345,1,7
2023-07-17,Dane Dunning,4.5,87.07611071,-2.512541879,53.68935907,5.467021122,5.8,2.46,1.13,2.84,0.46,TB,0.625,0.2587542609,0.3297372061,118.5640387,824,310,0,4
2023-07-17,Jordan Lyles,4.5,85.87016971,-1.628511749,53.7063577,5.950071802,6.4,2.3,1.293,6.42,0.33,DET,0.446,0.2299293513,0.2978846711,,,,0,4
2023-07-17,Matt Manning,4.5,87.01221122,-1.538415842,53.49820132,5.562953795,6.2,2,1.035,3.72,0.36,KC,0.287,0.2321941872,0.2929936306,83.48668211,847,240,0,3
2023-07-17,Emmet Sheehan,3.5,92.24186047,-1.438081395,53.82395349,5.276395349,7,2,1.065,4.35,0.34,BAL,0.62,0.2540141297,0.3226361032,,,,0,2
2023-07-17,Drew Smyly,4.5,84.89073842,1.950982478,54.81581352,6.434061327,7.6,2.32,1.362,4.31,0.35,WSN,,,,,,,1,7
2023-07-17,Brandon Williamson,4.5,86.85081352,0.9552565707,54.60797247,6.538710889,7.3,2,1.35,5.21,0.35,SF,0.559,0.2467532468,0.3215189873,99.24894515,878,315,0,3
2023-07-17,Miles Mikolas,3.5,87.59141811,-1.98255887,54.07838828,6.560769231,6.2,3.33,1.271,4.12,0.38,MIA,0.558,0.2639578164,0.3210467079,97.57597074,761,260,0,3
2023-07-30,Blake Snell,7.5,90.41617146,2.105796396,53.63782757,6.622659523,11.6,2.3,1.272,2.61,0.43,TEX,0.571,0.2726031139,0.3410531448,118.1094588,897,367,1,9
2023-07-30,Merrill Kelly,5.5,89.75968039,-1.721167793,54.24266749,5.507633682,9.2,2.64,1.129,3.12,0.46,SEA,0.51,0.2331517063,0.3120549339,98.86063072,1026,347,1,6
2023-07-30,Michael Grove,4.5,88.39439528,-1.253608653,53.81471976,6.069754179,8.4,3.12,1.553,6.19,0.42,CIN,0.538,0.2515371716,0.3289701161,94.91923932,954,373,1,10
2023-07-30,Michael Kopech,5.5,91.8030543,-2.555415489,53.71903335,5.711062747,9.9,1.84,1.418,4.44,0.35,CLE,0.495,0.2534780189,0.3148474918,95.51499874,728,304,0,2
2023-07-30,Dean Kremer,4.5,89.5827719,-2.516188643,54.2405871,5.831838306,8.1,3.15,1.306,4.59,0.38,NYY,0.529,0.2304756312,0.3023622047,,,,1,7
2023-07-30,Kenta Maeda,5.5,84.38474747,-2.261808081,54.43956566,5.775424242,10.7,4.14,1.253,4.62,0.36,KC,0.292,0.235460192,0.2940421161,85.18541346,935,260,1,7
2023-07-30,Tarik Skubal,4.5,91.01842105,1.989736842,54.22676692,6.061203008,12.2,7.67,0.882,3.71,0.55,MIA,0.533,0.2636592883,0.3182976555,96.21687054,842,277,0,4
2023-07-30,Justin Verlander,5.5,88.97479484,-1.521130639,54.47910955,6.993181019,7.7,2.53,1.146,3.24,0.39,WSN,,,,,,,0,5
2023-07-30,Brandon Bielak,4.5,88.24440816,-1.235632653,54.95303673,6.212685714,7.1,1.83,1.45,3.62,0.51,TB,0.589,0.2542657343,0.3264287497,114.8360369,919,340,0,4
2023-07-30,Cody Bradford,4.5,87.13216,0.632736,53.117728,6.041392,7.8,4,1.135,4.62,0.28,SD,0.486,0.236039148,0.324162081,105.3126563,875,439,1,5
2023-07-30,Aaron Civale,4.5,86.30978541,-0.508806867,54.7826867,6.33055794,6.8,2.7,1.056,2.54,0.41,CHA,0.406,0.2391724138,0.2957178841,,,,0,4
2023-07-30,Rich Hill,4.5,79.58008242,1.621625458,54.31380495,5.65095696,7.7,2.2,1.474,4.82,0.39,PHI,0.538,0.2551762731,0.3200504414,100.7001261,955,322,1,7
2023-07-30,Steven Matz,4.5,88.8559628,1.793307818,53.96010388,5.612383816,8.8,2.83,1.437,4.34,0.47,CHC,0.51,0.2546689304,0.3320858283,100.1756487,940,378,0,2
2023-07-30,Luis Severino,4.5,91.66610711,-1.736434852,54.22135092,6.037386091,7.5,2.05,1.73,6.46,0.39,BAL,0.606,0.2482168331,0.3152923155,,,,1,5
2023-07-30,AJ Smith-Shawver,4.5,88.98484848,-1.321111111,53.93053872,6.2,8.1,2.5,1.14,4.32,0.34,MIL,0.543,0.2326187717,0.3110539846,89.41979434,955,369,0,3
2023-07-30,Tyler Anderson,3.5,84.98599889,1.905268401,54.27039845,6.24257886,7.5,1.95,1.548,5.23,0.32,TOR,0.562,0.2623268698,0.3314257278,109.225678,847,342,0,2
2023-07-30,Graham Ashcraft,3.5,93.0394012,-1.570580838,54.77394611,6.21945509,6.7,1.72,1.546,5.64,0.49,LAD,0.573,0.2472166714,0.3347373637,110.5101586,901,437,0,2
2023-07-30,Kyle Hendricks,3.5,84.13518344,-2.639275635,54.81066792,6.098965193,5.9,4.18,1.038,3.45,0.48,STL,0.434,0.256339581,0.3304752572,106.9140127,890,370,0,2
2023-07-30,Colin Rea,3.5,88.47407661,-2.132079343,53.93314637,5.652804378,7.4,2.78,1.193,4.53,0.45,ATL,0.647,0.269804822,0.3383071778,,,,1,8
2023-07-30,Trevor Williams,3.5,86.19035506,-2.412220456,53.74351351,5.019432962,6.6,2.33,1.443,4.47,0.39,NYM,0.471,0.2375545852,0.3164654508,99.42871821,824,343,0,2
2023-07-30,Ryan Yarbrough,3.5,80.48340249,3.061369295,54.10204703,5.306196404,4.9,2.67,1.227,4.7,0.41,MIN,0.509,0.2376431164,0.3149664929,100.2467113,1098,357,1,5
2023-08-05,Corbin Burnes,7.5,90.76548248,-0.6546183389,53.93367739,5.930614498,9.2,2.96,1.05,3.44,0.44,PIT,0.45,0.236761852,0.3106581532,88.20923379,955,370,0,5
2023-08-05,Andrew Abbott,6.5,88.03351598,1.573543379,53.78556164,5.813159817,9.8,3.23,1.031,2.35,0.25,WSN,,,,,,,0,3
2023-08-05,George Kirby,6.5,91.58166923,-1.583266769,54.06640041,5.85843318,8.3,8.5,1.08,3.43,0.44,LAA,0.505,0.2555555556,0.3309925094,108.5894195,1027,387,0,5
2023-08-05,Steven Matz,6.5,88.90731707,1.783983402,53.96329876,5.617271784,8.4,2.9,1.387,4.06,0.47,COL,0.394,0.2536466775,0.3138936535,84.80887037,1009,302,0,6
2023-08-05,Blake Snell,6.5,90.35153203,2.109145775,53.63797122,6.618110492,11.8,2.29,1.286,2.5,0.43,LAD,0.583,0.2497276688,0.3373493976,111.6943066,932,457,1,8
2023-08-05,Justin Verlander,6.5,88.89679381,-1.520679558,54.48429282,6.993701657,7.7,2.61,1.145,3.15,0.38,NYY,0.518,0.2304915301,0.3015912481,,,,0,4
2023-08-05,Tyler Anderson,5.5,85.09245283,1.88841195,54.28253145,6.243506289,7.2,1.95,1.53,4.98,0.32,SEA,0.527,0.2359307359,0.3143611912,100.9368396,1091,368,1,6
2023-08-05,Aaron Civale,5.5,86.25634029,-0.5086436597,54.78548957,6.337800963,6.8,2.64,1.039,2.34,0.4,DET,0.44,0.2306648575,0.2975226883,,,,0,4
2023-08-05,Jon Gray,4.5,89.9254386,-1.945333333,53.9042924,5.539649123,7.4,2.41,1.228,3.66,0.41,MIA,0.523,0.2640761301,0.3184989175,96.73971614,880,292,1,6
2023-08-05,Kenta Maeda,5.5,84.55682657,-2.250230627,54.43353321,5.770673432,10.9,4.06,1.248,4.53,0.34,ARI,0.514,0.2547923323,0.3208085612,102.9667063,861,359,1,7
2023-08-05,Tarik Skubal,4.5,90.9877907,1.937790698,54.22386628,6.093866279,11.2,9,0.969,4.57,0.55,TB,0.598,0.2544678581,0.3266666667,114.2085714,965,359,1,6
2023-08-05,Joan Adon,4.5,89.40761905,-1.859047619,54.06409524,5.905238095,7.2,2,1,5.4,0.36,CIN,0.527,0.2523020258,0.3285947332,98.19902121,1018,389,1,7
2023-08-05,Paul Blackburn,4.5,86.90497076,-2.102651072,54.1357115,5.931120858,9.3,3.11,1.574,4.83,0.41,SF,0.555,0.2406807131,0.3154861945,94.7997599,1031,366,1,7
2023-08-05,Bryce Elder,4.5,86.5654321,-1.072184236,54.50220323,6.545854701,6.6,2.41,1.192,3.18,0.54,CHC,0.509,0.2567459257,0.3327830189,100.7466981,996,395,0,3
2023-08-05,Kyle Gibson,4.5,87.47145549,-2.188577485,53.61487518,6.266349505,7.3,2.57,1.308,4.53,0.49,NYM,0.459,0.2370761534,0.3156732892,98.46946284,856,360,1,9
2023-08-05,Michael Kopech,4.5,91.6909726,-2.558431794,53.71878088,5.70849087,9.6,1.73,1.437,4.49,0.35,CLE,0.491,0.2515337423,0.3136166103,94.7334621,762,322,0,3
2023-08-05,Alec Marsh,4.5,89.27133758,-2.16881104,54.09426752,5.685796178,10.5,1.87,1.625,6.75,0.29,PHI,0.536,0.2535695399,0.3203422053,98.80204373,1012,350,0,4
2023-08-05,Ryne Nelson,4.5,88.99109142,-1.086021455,53.86071362,5.972257463,5.7,2.08,1.395,4.84,0.38,MIN,0.514,0.2360331462,0.3131985731,99.23210464,1140,370,1,5
2023-08-05,Ross Stripling,4.5,86.53366426,-1.032608303,54.41810469,6.940288809,7,4.36,1.339,5.52,0.46,OAK,0.273,0.2221300138,0.2993646139,90.01221896,1011,363,1,7
2023-08-05,Noah Syndergaard,4.5,88.77849566,-0.9223529412,53.84436837,6.316499518,5.6,3.45,1.385,6.68,0.4,CHA,0.387,0.2363828662,0.2928951184,85.17568874,986,275,0,3
2023-08-05,Javier Assad,3.5,89.41308767,-1.710559085,54.05974587,5.979911055,7.2,1.74,1.3,3.24,0.49,ATL,0.654,0.2699807745,0.339070568,,,,0,3
2023-08-05,Tylor Megill,3.5,89.59903288,-1.678065764,53.2001354,5.95344294,7.3,1.49,1.668,5.17,0.44,BAL,0.618,0.2528921173,0.3195479683,,,,0,3
2023-08-05,Ryan Yarbrough,3.5,80.44444444,3.07928839,54.10220974,5.302921348,5.1,3.22,1.196,4.24,0.39,SD,0.491,0.2401639344,0.3271516881,107.8625773,909,457,0,3
2023-09-04,Merrill Kelly,7.5,89.68088496,-1.738336283,54.2755885,5.508358407,9.4,2.83,1.196,3.31,0.46,COL,0.368,0.2490238612,0.3095238095,83.04112554,1290,375,1,12
2023-09-04,Corbin Burnes,6.5,90.73378171,-0.6287048424,53.9417794,5.930614912,9.1,2.88,1.091,3.55,0.44,PIT,0.46,0.2354235424,0.3122083981,88.05443235,1206,483,1,7
2023-09-04,Lucas Giolito,6.5,87.20807501,-1.239322618,53.67708764,6.327351703,9.7,2.89,1.276,4.45,0.37,MIN,0.518,0.2403970652,0.3194258373,101.1640191,1412,476,0,3
2023-09-04,Cole Ragans,6.5,90.50690909,1.383236364,54.35753636,6.293909091,10.9,3.2,1.197,3.27,0.44,CHA,0.387,0.2402055234,0.2941291969,85.73767917,1207,328,1,7
2023-09-04,Brayan Bello,4.5,91.2371547,-1.907868324,54.15130755,5.238807551,7.3,2.94,1.282,3.57,0.55,TB,0.606,0.2599137931,0.3307647852,113.9895974,1195,431,1,7
2023-09-04,Aaron Civale,5.5,86.33486998,-0.4991193853,54.80760638,6.342984634,7.3,3.46,1.114,2.64,0.41,BOS,0.518,0.2642751008,0.329133257,104.9326079,1105,419,1,12
2023-09-04,Grayson Rodriguez,5.5,90.19290698,-2.366598837,53.38106977,5.816215116,9.4,2.77,1.355,5.03,0.47,LAA,0.467,0.2492473118,0.3225004779,101.3915121,1268,460,1,7
2023-09-04,Justin Steele,5.5,88.77211495,1.99182308,54.22207903,6.10792546,8.8,4.55,1.174,2.69,0.49,SF,0.511,0.2373913043,0.3118716164,91.6446249,1292,451,1,12
2023-09-04,Bryan Woo,5.5,92.9089061,-1.484491772,53.61478219,4.944549855,9.4,3.58,1.169,4.15,0.4,CIN,0.511,0.2470788188,0.3223796034,95.68762984,1299,466,0,0
2023-09-04,Andrew Heaney,4.5,88.38067931,2.845200706,54.04507719,5.020154389,9.4,2.68,1.347,4.16,0.42,HOU,0.558,0.2568167406,0.3276836158,106.147646,1068,467,0,1
2023-09-04,Rich Hill,4.5,79.68804812,1.632976329,54.30445867,5.625300737,7.7,2.21,1.496,5.26,0.39,PHI,0.551,0.2590529248,0.3269378358,109.0573676,1225,438,0,3
2023-09-04,Logan Webb,4.5,88.7257841,-1.267363239,53.52788111,5.032407002,8.4,6.26,1.098,3.49,0.61,CHC,0.533,0.2532845143,0.328125,99.71341463,1204,482,0,4
2023-09-04,Peter Lambert,3.5,89.13201581,-1.755114625,54.1273834,5.942616601,7.5,2.56,1.362,4.95,0.42,ARI,0.511,0.2528735632,0.320780224,102.2920046,1070,451,1,5
2023-09-04,Kenny Rosenberg,3.5,84.88374384,1.293251232,54.7682266,5.995024631,9,1,2.286,6.43,0.41,BAL,0.625,0.2559601214,0.3195174158,,,,1,4
2023-09-04,Jesse Scholtens,3.5,86.91,-0.9342142857,53.55921429,6.077392857,6,2.14,1.308,3.97,0.43,KC,0.304,0.2416846652,0.2980523313,88.0678733,1180,333,0,1
2023-09-04,Taijuan Walker,3.5,88.90186764,-1.973784003,54.61121397,6.463215591,7.5,2.02,1.307,4.05,0.46,SD,0.471,0.2401488616,0.3242725881,105.8106815,1121,550,1,4
2023-09-07,Max Fried,5.5,86.75112195,1.268604878,54.01524878,5.983404878,9.3,4.85,1.154,2.52,0.61,STL,0.439,0.2543656638,0.3275215598,106.571991,1160,476,0,4
2023-09-07,Eduardo Rodriguez,5.5,89.72690858,1.673195099,54.21644675,5.828180961,8.9,3.73,1.118,3.11,0.41,NYY,0.504,0.2284018466,0.3035294118,92.77784314,1190,465,0,4
2023-09-07,Javier Assad,4.5,89.0816944,-1.682866868,54.0830711,5.987473525,6.9,2.03,1.184,2.69,0.48,ARI,0.514,0.253027406,0.3212934947,102.2452723,1090,460,0,0
2023-09-07,Braxton Garrett,4.5,86.1525641,2.632145299,54.01571368,6.031183761,8.7,6.18,1.15,3.86,0.49,LAD,0.609,0.2553872413,0.3389735961,113.9501673,1170,564,0,4
2023-09-07,Zack Littell,4.5,89.2057732,-1.042649485,54.22101031,6.150989691,7.4,6.5,1.263,4.69,0.4,SEA,0.561,0.2448071217,0.3250843645,107.332021,1382,479,0,4
2023-09-07,Ryan Pepiot,4.5,90.96292835,-1.422274143,53.57510903,5.85517134,9,7,0.714,1.29,0.43,MIA,0.518,0.2602913236,0.3146543424,96.29616792,1090,359,0,3
2023-09-07,Ryne Nelson,3.5,88.88511199,-1.074404919,53.86971454,5.979916557,5.9,2.22,1.456,5.47,0.38,CHC,0.543,0.2544229149,0.3286700242,99.43294162,1223,490,0,3
2023-09-07,Cal Quantrill,3.5,89.87236936,-1.208783107,54.03735147,6.322899069,4.9,1.6,1.507,6.16,0.39,LAA,0.457,0.2494741271,0.3222305389,100.9363772,1292,468,1,6
2023-09-07,Adam Wainwright,2.5,80.86163085,-1.270916561,54.05437421,6.235815424,4.9,1.36,1.98,8.1,0.4,ATL,0.652,0.2750686088,0.3438503684,,,,1,4
2023-09-08,Kodai Senga,6.5,89.4545491,-1.89854509,54.03166333,5.921739479,11.1,2.67,1.228,3.08,0.46,MIN,0.521,0.2417790894,0.3212619003,102.9421318,1437,494,0,5
2023-09-08,Taj Bradley,6.5,90.49164983,-1.404327052,54.05108345,6.110780619,12,3.42,1.418,5.42,0.36,SEA,0.564,0.2442619499,0.3242638837,106.6354827,1388,480,0,5
2023-09-08,Kyle Harrison,6.5,90.94291498,2.160364372,53.74190283,5.121619433,12.3,4.2,1.239,4.7,0.19,COL,0.367,0.2478214665,0.3088631985,82.0477842,1318,384,0,5
2023-09-08,Yusei Kikuchi,6.5,90.55578947,2.232053701,53.65683962,5.443349057,9.5,3.62,1.26,3.63,0.39,KC,0.312,0.242712294,0.2994230769,88.37269231,1202,345,1,8
2023-09-08,George Kirby,6.5,91.48552961,-1.553361134,54.05349041,5.866030025,8.2,10.36,1.048,3.39,0.44,TB,0.603,0.2578141389,0.3302134032,113.5825534,1238,452,0,6
2023-09-08,Jordan Montgomery,5.5,88.1835747,1.750594512,53.95496189,6.680720274,8,3.29,1.231,3.46,0.45,OAK,0.307,0.2245652174,0.298320139,90.3543155,1273,434,1,6
2023-09-08,Blake Snell,6.5,90.1733574,2.12067509,53.62865343,6.596270758,11.7,2.26,1.252,2.5,0.43,HOU,0.567,0.2604488367,0.331316465,110.4501283,1087,481,1,8
2023-09-08,Andrew Abbott,5.5,88.13544844,1.610195241,53.78710799,5.794173276,9.9,2.89,1.2,3.22,0.29,STL,0.436,0.2543364681,0.3276247208,106.4086001,1168,480,0,3
2023-09-08,Logan Allen,5.5,86.21355932,2.256048729,53.975625,5.221435381,8.6,2.61,1.353,3.77,0.42,LAA,0.461,0.2495301733,0.322310979,100.520156,1300,472,1,6
2023-09-08,Kyle Bradish,5.5,90.56612766,-1.376634043,54.06663404,6.276697872,8.8,3.49,1.11,3.03,0.49,BOS,0.514,0.2630705394,0.3278566094,103.6185586,1152,427,1,9
2023-09-08,Hunter Brown,5.5,91.16779103,-1.373898026,53.82757401,6.162121711,10.3,3.34,1.358,4.53,0.53,SD,0.468,0.2400342906,0.3245318352,105.2625468,1142,565,0,5
2023-09-08,Griffin Canning,5.5,90.2597715,-1.134173181,54.54736019,5.846963319,10.1,4.18,1.194,4.3,0.44,CLE,0.475,0.2485404504,0.3101624481,91.85115225,999,405,0,3
2023-09-08,Mike Clevinger,5.5,88.06530006,-1.594682115,53.78721925,5.785923945,7.7,2.29,1.298,3.9,0.29,DET,0.457,0.235542423,0.301278382,84.89582141,1277,425,1,7
2023-09-08,Zac Gallen,5.5,89.32780013,-2.819128102,53.94080483,5.912085848,9.4,4.89,1.114,3.48,0.41,CHC,0.539,0.2538719129,0.3279569892,98.89822024,1230,492,1,9
2023-09-08,Colin Rea,4.5,88.60789164,-2.132697291,53.93554181,5.650553592,7.8,2.84,1.242,5.07,0.43,NYY,0.5,0.2281659389,0.3036791902,92.77301927,1199,471,1,6
2023-09-08,Jameson Taillon,5.5,88.57607678,-1.270969101,53.82716292,6.017111423,8,3.42,1.343,5.51,0.37,ARI,0.518,0.253268663,0.3215693636,102.6624742,1093,464,1,9
2023-09-08,Paul Blackburn,3.5,86.91375628,-2.076802764,54.13560302,5.943856784,9,2.81,1.461,3.81,0.42,TEX,0.547,0.2660740128,0.3357300885,,,,1,5
2023-09-08,Bryce Elder,4.5,86.6283033,-1.101482733,54.46061186,6.518855105,6.4,2.09,1.223,3.42,0.51,PIT,0.464,0.235737352,0.3115472561,87.95483994,1234,487,1,9
2023-09-08,MacKenzie Gore,4.5,91.22123824,1.574847179,53.44567398,5.996943574,10,2.67,1.383,4.28,0.39,LAD,0.612,0.2565566836,0.3402137855,114.645411,1176,569,0,4
2023-09-08,Tanner Houck,4.5,89.08180428,-2.918738532,54.04061927,5.258960245,8.3,2.59,1.31,5.07,0.52,BAL,0.633,0.2571368154,0.3208048595,,,,1,5
2023-09-08,Mitch Keller,4.5,90.1581885,-2.069264706,53.97900401,5.902596925,9.9,3.67,1.25,3.93,0.44,ATL,0.655,0.2752043597,0.343902439,,,,0,4
2023-09-08,Reese Olson,4.5,89.91611479,-2.873296542,54.54762325,5.94214128,9,3.29,1.21,4.65,0.41,CHA,0.386,0.2411555369,0.2943098808,86.69627067,1225,330,1,5
2023-09-08,Luis Severino,4.5,91.55981612,-1.76809086,54.21809627,6.040594916,7.8,2.24,1.664,6.75,0.42,MIL,0.554,0.2353963084,0.3147149461,86.61806626,1220,500,1,5
2023-09-08,Ty Blach,3.5,85.98015351,3.065767544,55.34403509,5.775241228,4.7,1.87,1.482,4.33,0.4,SF,0.5,0.2373962987,0.3110437583,91.44497064,1318,456,1,6
2023-09-08,Dallas Keuchel,3.5,84.1026393,1.242580645,54.48627566,6.182903226,3.4,1.14,1.5,5.06,0.52,NYM,0.46,0.2387475538,0.3171340761,99.56050711,1117,463,1,6
2023-09-08,Drew Rom,3.5,86.17592593,1.931111111,54.67381481,5.524407407,7.2,1.38,1.902,7.24,0.42,CIN,0.514,0.2483361065,0.3243492708,96.37917667,1316,478,0,0
2023-09-08,Emmet Sheehan,3.5,91.62533693,-1.399649596,53.86997305,5.327951482,7.7,1.71,1.299,5.31,0.31,WSN,,,,,,,1,4
2023-09-12,Dylan Cease,7.5,88.90654469,-1.409405348,54.20897607,6.160214638,10.7,2.51,1.477,4.98,0.38,KC,0.306,0.2417718899,0.2987942728,87.95742276,1234,355,1,8
